Id,DistrictId,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_A,Ecology_3_A,Shops_2_A
3483,125.0,63.67682114907157,45.14610149517615,5.0,1,9.0,1971.0,0.194489265,47,8004.0,3.0,590.0,3,5.0,88967.92179704596,0,0,0
12050,23.0,94.4440489273482,49.35960031160934,14.0,16,25.0,2011.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,143534.9407563602,0,0,0
9578,44.0,40.86292420456615,24.696075370686422,6.0,4,9.0,1978.0,0.232205084,24,4860.0,1.0,590.0,0,3.0,167161.765763376,0,0,0
14162,23.0,57.410793953879,32.781260192155735,1.0,4,1.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,114907.78962301582,0,0,0
16125,53.0,65.52528359164813,44.85649620315476,13.0,17,24.0,2017.0,0.049637257,34,7759.0,0.0,590.0,1,3.0,277153.8012596597,0,0,0
9859,48.0,40.04461772789559,20.20844049069904,8.0,13,16.0,1989.0,0.041124634,46,9515.0,5.0,900.0,1,10.0,204988.8017086798,0,0,0
15829,104.0,75.77759870899308,45.38115607777142,9.0,2,9.0,1985.0,0.327018035,12,2270.0,12.5,1230.0,1,0.0,392029.7045148854,0,0,0
15114,13.0,40.78958099731015,23.61637254498517,8.0,7,17.0,1999.0,0.090799103,74,15721.5,2.0,900.0,5,13.5,181058.00757746148,0,0,0
13327,27.0,85.66427562427157,42.74002578373022,15.0,1,3.0,2013.0,0.07542368,11,3097.0,0.0,900.0,0,0.0,186144.530891108,0,0,0
995,26.0,35.192053844198604,22.37998373261804,10.0,2,12.0,1966.0,0.0,36,6714.0,2.0,1230.0,0,2.0,150828.48105244266,0,0,0
1790,23.0,53.7663492289876,54.434459140911706,0.0,3,12.0,2016.0,0.034656082,0,168.0,0.0,900.0,0,0.0,97358.11420520132,0,0,0
6662,22.0,39.061390885185375,32.781260192155735,1.0,2,17.0,1977.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,136715.020469339,0,0,0
15938,6.0,49.19545970656549,32.781260192155735,1.0,9,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,145532.74986166865,0,0,0
11181,1.0,40.94154924971621,32.781260192155735,1.0,6,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,155385.23366660872,0,0,0
6657,27.0,61.04113381991078,62.81683602228642,10.0,7,22.0,2016.0,0.072157581,2,629.0,1.0,900.0,0,0.0,184708.79125622852,0,0,1
1807,40.0,46.1866043821075,35.59825254502342,5.0,5,9.0,1964.0,0.210473241,11,2398.0,2.0,1230.0,3,0.0,218643.69606559692,0,0,0
15193,157.5,75.5647086312659,44.87261638199816,9.0,5,7.0,1933.5,0.015016892,17,3079.0,12.5,1230.0,0,8.0,392029.7045148854,0,0,0
14543,120.0,96.73098524939492,53.58922254518109,17.0,4,5.0,1933.5,0.0006991189999999,14,3369.0,12.5,1230.0,0,3.0,376419.535841873,0,0,0
4708,9.0,55.73622332036921,28.8360308178538,9.0,15,15.0,2008.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,195960.29534486195,0,0,0
8598,90.0,32.88153424837038,24.98548175403701,5.0,8,9.0,1967.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,159623.08159881574,0,0,0
11516,157.5,66.23555392168586,38.075719427559534,8.0,6,8.0,1960.0,0.081943463,20,2738.0,12.5,900.0,1,4.0,392029.7045148854,0,0,0
13809,7.0,65.6798263787836,44.49989134971712,6.0,2,10.0,1969.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,219270.44871459148,0,0,0
2644,105.0,47.81267300333789,33.29165390525702,6.0,3,9.0,1969.0,0.069660344,31,6119.0,4.0,900.0,1,2.0,206284.95489203333,0,0,0
13657,56.0,77.52566947297314,46.88828660410392,10.0,12,17.0,1987.0,0.0,23,5067.0,4.0,900.0,2,6.0,392029.7045148854,0,0,0
6978,1.0,42.49366480194045,32.781260192155735,1.0,7,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,141483.4418660463,0,0,0
6644,1.0,61.33631962446899,63.59561591759324,0.0,19,17.0,2015.0,0.007122317,1,264.0,0.0,900.0,0,1.0,194094.75535845704,0,0,0
13574,48.0,45.38146665910226,30.992105745348866,6.0,8,9.0,1979.0,0.041124634,46,9515.0,5.0,900.0,1,10.0,243148.55510723253,0,0,0
9850,41.0,55.40253805836776,30.714828668029075,10.0,9,16.0,1985.0,0.175054867,36,10055.0,3.0,900.0,1,0.0,262260.6704175361,0,0,0
10322,27.0,102.08924188493728,65.27698614376342,12.0,4,5.0,1977.0,0.07542368,11,3097.0,0.0,900.0,0,0.0,164845.78272736428,0,0,0
1389,66.0,55.99015842449118,32.12714453326733,9.0,13,16.0,1989.0,0.111627393,50,12238.0,8.0,1230.0,2,3.0,304991.6731620647,0,0,0
15167,27.0,46.65579161005032,32.781260192155735,1.0,15,1.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,143327.71105320414,0,0,1
5171,94.0,41.06200988046211,32.781260192155735,1.0,2,1.0,1977.0,0.282797669,33,8667.0,2.0,900.0,0,6.0,175229.74252825757,0,0,0
15212,61.0,61.2043982912277,38.890129412835066,5.0,7,9.0,1976.0,0.300322518,52,10311.0,6.0,900.0,1,9.0,248501.65416337995,0,0,0
6574,27.0,39.014060182845135,38.32351510402197,10.0,8,17.0,1977.0,0.011654127,4,915.0,0.0,900.0,0,0.0,110967.15299231611,0,0,0
2583,8.0,38.170980653274185,22.807333347502407,9.0,13,12.0,1970.0,0.43788524,23,5735.0,3.0,1084.0,0,5.0,148342.6112878998,0,0,0
8623,30.0,65.03047860171735,32.781260192155735,1.0,13,1.0,1977.0,7.81528e-05,22,6398.0,12.5,1046.0,3,13.5,185587.28668860183,0,0,0
1493,34.0,97.4505548172558,65.27698614376342,1.0,6,4.0,2016.0,0.069753361,53,13670.0,4.0,900.0,1,11.0,347575.89293021144,0,0,0
204,6.0,78.68911711283644,32.781260192155735,1.0,10,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,218209.50164159152,0,0,0
1335,48.0,46.75553455488519,29.67167399213163,6.0,6,1.0,1981.0,0.041124634,46,9515.0,5.0,900.0,1,10.0,272671.89016792487,0,0,0
9201,61.0,54.21965384212962,34.46204326010058,8.0,6,17.0,1996.0,0.300322518,52,10311.0,6.0,900.0,1,9.0,295824.30971686944,0,0,0
11841,1.0,102.08924188493728,65.27698614376342,16.0,8,16.0,2010.0,0.014580716,3,760.0,1.0,900.0,0,0.0,214930.02323762025,0,0,0
6687,52.0,42.56097086433851,20.952252202899952,8.0,11,17.0,1988.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,167178.37655820776,0,0,0
15059,90.0,37.85740552013553,22.352891785902205,9.0,3,12.0,1969.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,189627.71982738856,0,0,0
15246,1.0,64.06785407203407,65.08119257789156,1.0,12,24.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,219119.83843267025,0,0,0
884,52.0,67.06437269361045,1.6776461714428557,1.0,16,15.0,2015.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,220658.16042073548,0,0,0
8810,11.0,40.66066685315349,23.25008775351836,9.0,5,12.0,1970.0,0.038692987,28,6533.0,1.0,1015.0,2,5.0,182272.6101742069,0,0,0
14977,45.0,75.90308898368791,65.27698614376342,1.0,25,25.0,1977.0,0.195781053,23,5212.0,6.0,900.0,3,2.0,392029.7045148854,0,0,0
5189,47.0,42.22188941251804,19.83930744910873,8.0,8,19.0,2009.0,0.101872465,23,4583.0,3.0,900.0,3,3.0,176570.40527374484,0,0,0
16405,70.0,39.4297999489241,21.90596425423195,8.0,4,12.0,1976.0,0.002211665,39,7614.0,3.0,900.0,1,5.0,201384.48960847367,0,0,1
4676,6.0,76.94540579999256,65.27698614376342,1.0,5,17.0,2017.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,197996.6860148766,0,0,0
1372,39.0,33.68237635813288,21.60150291122608,6.0,10,9.0,1973.0,0.428825818,25,5011.0,8.0,730.0,0,2.0,143120.9047238132,0,0,0
16262,74.0,49.44200889673061,32.781260192155735,1.0,15,17.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,158724.8991363692,0,0,0
9542,44.0,47.90652169599012,28.464232599941177,5.0,11,9.0,1969.0,0.122190486,25,4724.0,2.0,1230.0,1,3.0,230594.3331039057,0,0,0
7660,47.0,43.22140263186556,24.46606396010061,8.0,7,12.0,1981.0,6.99893e-05,46,10309.0,1.0,590.0,1,13.5,177599.76661965263,0,0,0
12367,56.0,57.7175700805666,32.15973836085531,9.0,7,17.0,1986.0,0.0,23,5067.0,4.0,900.0,2,6.0,348249.1226812334,0,0,0
7208,134.0,53.216423908008935,31.99191902549433,11.0,14,16.0,1975.0,0.015016892,17,3079.0,12.5,1230.0,0,8.0,349860.97427350515,0,0,0
13126,108.0,42.89716870315002,16.245641545779428,10.0,2,17.0,2009.0,0.0,25,5027.0,4.0,590.0,1,1.0,84747.82408300624,0,0,0
10837,53.0,40.90660343490065,22.031623967277767,8.0,2,12.0,1992.0,0.313924552,22,4625.0,11.0,1230.0,2,10.0,193508.0333655659,0,0,0
13384,70.0,50.47939687116429,30.230722234782604,8.0,18,22.0,1984.0,0.002211665,39,7614.0,3.0,900.0,1,5.0,308191.03668484715,0,0,1
9444,6.0,49.708471928507,32.781260192155735,1.0,7,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,154603.65911062024,0,0,0
16061,92.0,42.44874765958794,24.556579239841145,7.0,9,12.0,1973.0,0.460556389,20,4386.0,12.5,900.0,1,5.0,211672.68392243687,0,0,0
15850,57.0,57.393768310663326,31.367963299289368,8.0,7,12.0,1984.0,0.133215333,49,11395.0,3.0,1230.0,3,4.0,223792.82270907308,0,0,1
14974,22.0,38.52028300641936,32.781260192155735,1.0,19,20.0,1977.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,137778.6626264968,0,0,0
9618,99.0,60.70069445651594,45.087220520051744,6.0,2,9.0,1970.0,0.012338886,35,5776.0,1.0,1230.0,2,4.0,211387.1736970419,0,0,0
6879,2.0,30.83534887273382,12.181335016420975,5.0,4,5.0,1967.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,149976.6045201827,0,0,0
10537,30.0,52.971170966654185,50.360990627951466,1.0,15,25.0,1977.0,7.81528e-05,22,6398.0,12.5,1046.0,3,13.5,150556.7199704903,0,0,0
3355,53.0,39.21141564997018,36.15943117137217,1.0,19,18.0,2019.0,0.049637257,34,7759.0,0.0,590.0,1,3.0,180600.18111804916,0,0,0
14521,9.0,61.14349815286445,32.781260192155735,1.0,6,11.0,1977.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,171744.31545111266,0,0,0
2516,3.0,42.145274302242434,21.304556088896693,10.0,3,14.0,1984.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,225889.6912453254,0,0,0
10587,93.0,40.62810649932192,21.245799334916263,8.0,8,12.0,1984.0,0.050900058,43,10621.0,1.0,590.0,2,3.0,148458.94101965794,0,0,0
11316,22.0,41.67729238858736,32.781260192155735,1.0,17,17.0,2015.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,122246.60499657111,0,0,0
7362,11.0,32.307769086677354,22.17582560450868,5.0,6,9.0,1973.0,0.0001696759999999,36,5992.0,0.0,900.0,1,1.0,140414.24116941882,0,0,0
14530,23.0,73.22554362466596,65.27698614376342,0.0,3,3.0,2019.0,0.005767451,1,388.0,0.0,900.0,0,0.0,107265.036505866,0,0,0
3234,23.0,67.07893361391011,32.781260192155735,1.0,5,17.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,225420.06403393988,0,0,0
2605,29.0,34.60479263754739,22.43123503349944,5.0,5,5.0,1964.0,0.069660344,31,6119.0,4.0,900.0,1,2.0,136545.28796189444,0,0,0
7556,145.0,55.9506522751074,30.32206681132589,8.0,11,17.0,1998.0,0.0,30,5562.0,0.0,900.0,0,5.0,241056.0422181488,0,0,1
9681,143.0,42.40495812493605,32.709577648755555,5.0,3,9.0,1969.0,0.049863387,18,3746.0,9.0,590.0,3,1.0,227464.0706605804,0,0,0
8293,1.0,65.63712740437293,32.781260192155735,1.0,4,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,193318.00033269756,0,0,0
456,6.0,81.4914464927735,32.781260192155735,0.0,4,0.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,212864.79911168013,0,0,0
3091,62.0,102.08924188493728,32.781260192155735,0.0,9,0.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,265689.0226171058,0,0,1
6985,6.0,62.44000056031028,32.781260192155735,1.0,10,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,186410.6403325741,0,0,0
16662,59.0,83.66475334530995,51.041951330192816,10.0,12,25.0,2011.0,0.309479124,35,7715.0,4.0,990.0,0,6.0,86902.57888908463,0,0,0
14473,27.0,65.68700488826613,32.781260192155735,1.0,9,1.0,1977.0,0.017647053,2,469.0,0.0,900.0,0,0.0,198730.68884152692,0,0,0
8110,2.0,57.32524054744385,36.9391814379999,9.0,17,16.0,1980.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,250332.2281363649,0,0,0
5771,23.0,52.35626934598725,32.781260192155735,1.0,13,12.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,98688.88686795176,0,0,0
10293,9.0,50.59261610959936,35.43461542816963,8.0,8,12.0,1968.0,0.31019913,11,2748.0,1.0,900.0,0,0.0,157870.21616002204,0,0,0
4633,7.0,44.09505518446634,24.0997126769947,8.0,5,14.0,2004.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,212466.43293438735,0,0,0
5693,135.0,55.47867473695983,35.69873695741536,9.0,8,17.0,1991.0,0.007658515,35,7077.0,12.5,1230.0,3,13.5,385774.0022230474,0,0,0
2328,14.0,34.385301570408615,20.08704508134696,6.0,1,5.0,1959.0,0.042031587,37,6856.0,12.5,1230.0,2,5.0,143799.07018203865,0,0,0
8989,62.0,42.41205531528122,22.893747360506943,9.0,13,14.0,1978.0,0.002211665,39,7614.0,3.0,900.0,1,5.0,178410.77881183734,0,0,1
10941,23.0,31.70223668085135,32.781260192155735,1.0,14,12.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,76228.91831441359,0,0,0
15552,45.0,83.38414592138575,51.36536275039497,9.0,13,14.0,1982.0,0.014423114,19,3806.0,4.0,900.0,0,3.0,391982.6481840012,0,0,0
2208,90.0,36.02840986752932,20.270372937485696,9.0,12,9.0,1969.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,154162.23660635814,0,0,0
9003,27.0,39.87592077150007,19.531840264367897,9.0,15,22.0,2017.0,0.211401214,9,1892.0,0.0,900.0,0,1.0,100735.23829268893,0,0,0
8649,23.0,46.46140869718414,18.915552483878766,8.0,13,17.0,2014.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,95380.22099316985,0,0,0
4456,113.0,45.86486898344408,29.459883709302076,5.0,7,5.0,1961.0,0.060753049,15,2787.0,2.0,590.0,0,7.0,204655.82663176671,0,0,0
886,84.0,57.45260733472517,33.25791463540569,7.0,3,5.0,1957.0,0.006076152,30,5285.0,0.0,645.0,5,6.0,274453.1752572162,0,0,0
3305,8.0,38.02206718558652,23.472027112728515,7.0,12,17.0,2008.0,0.092290642,21,4346.0,2.0,590.0,1,2.0,181726.76398587693,0,0,0
6478,30.0,53.19179419247804,50.51908960233353,10.0,15,17.0,2015.0,7.81528e-05,22,6398.0,12.5,1046.0,3,13.5,125239.37940017716,0,0,0
5340,114.0,46.03539660627121,43.53696920397234,5.0,6,7.0,1962.0,0.327018035,12,2270.0,12.5,1230.0,1,0.0,249964.36533545103,0,0,0
12138,44.0,44.701986500558185,31.915291575902405,5.0,4,5.0,1962.0,0.036122292,24,4378.0,0.0,1036.0,1,1.0,188012.58459815144,0,0,0
12610,61.0,65.19029396912669,39.24768017535408,8.0,6,9.0,1976.0,0.300322518,52,10311.0,6.0,900.0,1,9.0,266705.08697586285,0,0,0
6241,23.0,37.71082273646513,1.6776461714428557,1.0,3,4.0,2016.0,0.034656082,0,168.0,0.0,900.0,0,0.0,96563.36781006184,0,0,0
1219,23.0,69.22548641222149,45.63993730637196,8.0,2,4.0,2017.0,0.034656082,0,168.0,0.0,900.0,0,0.0,110601.73057260754,0,0,0
9600,62.0,55.91121543737947,43.82137942897567,10.0,6,17.0,2020.0,0.072157581,2,629.0,1.0,900.0,0,0.0,138770.71504802967,0,0,1
7011,1.0,62.92366801753804,32.781260192155735,1.0,18,22.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,156648.05678592704,0,0,0
11581,24.0,41.30792843070065,23.46286251688525,8.0,10,12.0,1978.0,0.111627393,50,12238.0,8.0,1230.0,2,3.0,217607.4088961254,0,0,0
12415,66.0,51.05378744994755,29.52914695998352,9.0,7,12.0,1977.0,0.111627393,50,12238.0,8.0,1230.0,2,3.0,274720.1181590791,0,0,0
15360,27.0,31.276397071773573,14.057881679779651,6.0,21,27.0,2015.0,0.072157581,2,629.0,1.0,900.0,0,0.0,85762.96578029383,0,0,1
9030,28.0,40.29513574788628,41.15028773563185,1.0,12,1.0,2016.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,189276.0586337886,0,0,0
6159,18.0,41.52154587233876,20.539215928666536,9.0,13,13.0,2000.0,0.0,30,5562.0,0.0,900.0,0,5.0,189050.28957129625,0,0,1
2635,96.0,42.476702437757545,23.466673671350325,8.0,5,12.0,2003.0,0.041116354,53,14892.0,4.0,900.0,1,4.0,172894.05975500876,0,0,0
13048,109.0,56.13320830168129,32.54021154904489,9.0,10,17.0,2001.0,0.0,25,5027.0,4.0,590.0,1,1.0,120035.83755002738,0,0,0
2907,22.0,61.66929747629008,32.781260192155735,1.0,7,17.0,1977.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,186133.24386801547,0,0,0
4946,27.0,97.55208453064888,59.86928037031485,13.0,4,12.0,2014.0,0.072157581,2,629.0,1.0,900.0,0,0.0,157740.44034789724,0,0,1
14490,23.0,50.77880225064105,32.781260192155735,1.0,3,12.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,109676.01595653903,0,0,0
13299,138.0,24.769704684479304,12.765132270932892,3.0,5,20.0,1973.0,0.195781053,23,5212.0,6.0,900.0,3,2.0,125586.78308629792,0,0,0
9603,35.0,34.182426415914094,18.18592227685385,5.0,7,9.0,1977.0,0.089039719,33,7976.0,5.0,900.0,0,11.0,143805.157012055,0,0,0
3791,45.0,66.24383283139426,32.781260192155735,0.0,16,0.0,1977.0,0.195781053,23,5212.0,6.0,900.0,3,2.0,371285.5811607349,0,0,0
14239,1.0,83.22585360390781,32.781260192155735,1.0,13,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,255102.40670870608,0,0,0
6133,7.0,53.767195476275695,34.04864231092304,8.0,16,17.0,1995.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,250830.67685920105,0,0,0
157,58.0,38.16133498672135,18.217689849424502,9.0,2,10.0,2007.0,0.31019913,11,2748.0,1.0,900.0,0,0.0,135092.1473814451,0,0,0
32,25.0,88.40676229357331,32.781260192155735,1.0,21,25.0,2019.0,0.069753361,53,13670.0,4.0,900.0,1,11.0,323536.76683847763,0,0,0
10177,27.0,41.625493081624576,39.07057234510389,10.0,17,17.0,1977.0,0.211401214,9,1892.0,0.0,900.0,0,1.0,91263.35394372608,0,0,0
7594,53.0,39.90608238613842,39.39402417056768,1.0,5,1.0,1977.0,0.049637257,34,7759.0,0.0,590.0,1,3.0,206148.8457163825,0,0,0
12218,55.0,36.05991014365614,22.61477384949952,9.0,16,16.0,1979.0,0.012338886,35,5776.0,1.0,1230.0,2,4.0,163882.0031222931,0,0,0
5164,29.0,34.498953015704366,19.930202585019178,5.0,7,9.0,1975.0,0.069660344,31,6119.0,4.0,900.0,1,2.0,157029.53359870386,0,0,0
8789,58.0,42.28053905652694,24.41091318040985,8.0,7,12.0,1982.0,0.1489038909999999,9,1952.0,1.0,1230.0,3,2.0,147584.98830430445,0,0,0
6630,27.0,76.24871370685798,32.781260192155735,1.0,2,1.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,174685.74514084109,0,0,1
6577,52.0,44.805407734828,32.781260192155735,10.0,10,17.0,2015.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,116715.82422297182,0,0,0
12261,1.0,43.10079123029952,32.781260192155735,1.0,12,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,128124.57333670493,0,0,0
2285,62.0,77.63307293817155,32.781260192155735,1.0,6,6.0,2017.0,0.072157581,2,629.0,1.0,900.0,0,0.0,178912.36908081267,0,0,1
14058,121.0,41.49965609446907,19.457465163388022,10.0,2,22.0,2000.0,0.212515361,19,3293.0,12.5,628.0,3,7.0,212130.0066829779,0,0,0
11563,8.0,50.39086246147125,41.642897772708224,0.0,32,32.0,2008.0,0.092290642,21,4346.0,2.0,590.0,1,2.0,97480.84579121423,0,0,0
8545,74.0,57.52561577279489,36.76136393039012,9.0,4,17.0,1992.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,224306.43482957437,0,0,0
14737,1.0,79.00021146596234,32.781260192155735,1.0,13,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,276242.2232134856,0,0,0
15183,47.0,48.71088987629831,28.43126587571055,5.0,1,5.0,1965.0,0.458174486,26,4439.0,1.0,1130.0,1,5.0,174651.8780371676,0,1,0
14525,28.0,43.40557801955184,23.43798367063395,8.0,14,14.0,1973.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,180928.2635744801,0,0,0
5123,27.0,47.93900766935732,32.781260192155735,1.0,12,16.0,2015.0,0.072157581,2,629.0,1.0,900.0,0,0.0,159143.8053701001,0,0,1
3699,1.0,42.64886526964443,38.53672804468703,0.0,8,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,159350.91718986188,0,0,0
6641,54.0,102.08924188493728,32.781260192155735,0.0,2,0.0,1977.0,0.006076152,30,5285.0,0.0,645.0,5,6.0,392029.7045148854,0,0,0
3542,57.0,58.66230515632223,34.844009507461976,11.0,5,14.0,2004.0,0.133215333,49,11395.0,3.0,1230.0,3,4.0,282286.2689662211,0,0,1
2089,138.0,38.89917561819314,22.59949930015257,8.0,14,16.0,1981.0,0.0,36,6714.0,2.0,1230.0,0,2.0,204576.4181813763,0,0,0
1665,21.0,57.80205965519856,38.91484547476546,6.0,2,9.0,1973.0,0.194489265,47,8004.0,3.0,590.0,3,5.0,197881.6275718629,0,0,0
6545,30.0,41.03383913355843,32.781260192155735,1.0,3,17.0,1977.0,7.81528e-05,22,6398.0,12.5,1046.0,3,13.5,86144.25304023226,0,0,0
438,57.0,81.39813648370183,49.75852220549101,12.0,11,15.0,2001.0,0.090799103,74,15721.5,2.0,900.0,5,13.5,365582.8755048907,0,0,0
10585,88.0,38.42352419652569,19.830021321099355,9.0,12,16.0,1985.0,0.127375905,43,8429.0,3.0,900.0,3,9.0,190578.01295747128,0,0,0
8116,62.0,35.95417719170154,21.05814235734233,9.0,15,16.0,1978.0,0.002211665,39,7614.0,3.0,900.0,1,5.0,203190.6509257756,0,0,1
11997,1.0,80.3360478111111,65.27698614376342,12.0,8,12.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,259699.29771493527,0,0,0
16550,27.0,81.69441695609791,65.27698614376342,1.0,9,17.0,2016.0,0.017647053,2,469.0,0.0,900.0,0,0.0,217357.4923662076,0,0,0
6949,10.0,78.17391810735715,47.152514954367454,10.0,9,17.0,1990.0,0.089039719,33,7976.0,5.0,900.0,0,11.0,367585.6205546407,0,0,0
15300,78.0,41.03915124851579,19.49342377152689,7.0,5,17.0,2005.0,0.092290642,21,4346.0,2.0,590.0,1,2.0,186839.10947964285,0,0,0
13020,122.0,57.6976454416552,34.78959917459012,8.0,10,10.0,1997.0,0.033493708,66,10573.0,1.0,1230.0,3,8.0,257959.41615052024,0,0,0
11232,45.0,46.99810699422409,29.587302373616147,5.0,4,5.0,1970.0,0.195781053,23,5212.0,6.0,900.0,3,2.0,206275.1210179007,0,0,0
8584,21.0,31.57695483879641,17.824405295208226,6.0,5,5.0,1959.0,0.034331497,25,5487.0,3.0,900.0,0,4.0,136450.51699030946,0,0,0
9478,78.0,58.23652459107864,30.100317579824814,9.0,14,16.0,2005.0,0.092290642,21,4346.0,2.0,590.0,1,2.0,244149.8991805031,0,0,0
661,6.0,49.14997807271314,43.69973508346398,1.0,15,25.0,2017.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,154119.3122533364,0,0,0
7412,56.0,41.496235369623854,21.115898372965503,7.0,9,22.0,1992.0,0.0,23,5067.0,4.0,900.0,2,6.0,230738.3774038007,0,0,0
8084,6.0,67.33683009636107,32.781260192155735,1.0,3,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,190349.79422228303,0,0,0
8251,57.0,53.11507015903123,31.40773610937358,9.0,3,12.0,2001.0,0.090799103,74,15721.5,2.0,900.0,5,13.5,236226.13664765807,0,0,0
3233,129.0,102.08924188493728,65.27698614376342,21.0,3,3.0,2011.0,0.020741326,24,5613.0,5.0,1230.0,2,5.0,392029.7045148854,0,0,0
9019,27.0,82.85753362707085,32.781260192155735,10.0,5,20.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,244604.21689201356,0,0,1
11992,113.0,50.18133803395357,35.64783081726739,8.0,13,14.0,1973.0,0.050755569,24,5469.0,1.0,590.0,0,1.0,306528.4974713732,0,0,0
2265,1.0,83.54174326635986,32.781260192155735,1.0,12,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,231115.381062018,0,0,0
4195,2.0,41.28528330765664,28.933742027744398,5.0,7,9.0,1965.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,224564.3114488081,0,0,0
5318,2.0,44.475721878245245,31.38871817330205,5.0,2,5.0,1963.0,0.0,33,7425.0,1.0,900.0,2,5.0,190686.6492933211,0,0,0
6795,1.0,52.65217691063994,32.781260192155735,1.0,14,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,190205.81873130388,0,0,0
1977,27.0,39.62813645902962,19.603796949106727,9.0,4,17.0,2015.0,0.072157581,2,629.0,1.0,900.0,0,0.0,139044.6864278013,0,0,1
1978,53.0,76.82872023067254,47.22855344488308,8.0,9,12.0,1977.0,0.049637257,34,7759.0,0.0,590.0,1,3.0,351385.7305329232,0,0,0
6802,1.0,63.02394148101894,32.781260192155735,10.0,7,17.0,2015.0,0.007122317,1,264.0,0.0,900.0,0,1.0,205601.7001210808,0,0,0
15085,27.0,44.61100134468814,45.512390093744536,10.0,4,17.0,2017.0,0.011654127,4,915.0,0.0,900.0,0,0.0,140685.56774586404,0,0,0
2885,23.0,77.05875018647251,65.27698614376342,1.0,5,25.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,183040.0508922276,0,0,0
2404,23.0,55.92765904652829,32.781260192155735,0.0,3,4.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,95744.16797280964,0,0,0
15607,61.0,43.27779016176811,21.39426405197049,9.0,7,14.0,1978.0,0.300322518,52,10311.0,6.0,900.0,1,9.0,195152.9203302623,0,0,0
13508,109.0,45.14429158524096,19.846351228932253,9.0,8,24.0,2012.0,0.1363303,30,6141.0,10.0,590.0,3,6.0,311895.44145045825,0,0,0
